patent_number,patent_title,patent_date,patent_num_claims,patent_num_combined_citations,inventor_last_name,inventor_first_name,assignee_organization
8340408,Apparatus and method for controlling content access based on shared annotations for annotated users in a folksonomy scheme,2010-07-20,19,5,Xu,Zhichen,Yahoo! Inc.
8340794,Apparatus and method for controlling content access based on shared annotations for annotated users in a folksonomy scheme,2010-07-20,19,5,Mao,Jianchang,Yahoo! Inc.
8341144,Apparatus and method for controlling content access based on shared annotations for annotated users in a folksonomy scheme,2010-07-20,19,5,Bassett,Adrienne,Yahoo! Inc.
8341235,Displaying items using a reduced presentation,2010-07-20,36,62,Bayley,Oliver T.,Yahoo! Inc.
8346686,Displaying items using a reduced presentation,2010-07-20,36,62,Wooldridge,Andrew,Yahoo! Inc.
8346754,Displaying items using a reduced presentation,2010-07-20,36,62,Raju,Swati,Yahoo! Inc.
8346798,Displaying items using a reduced presentation,2010-07-20,36,62,Hall,Ashley Woodman,Yahoo! Inc.
8347225,Visualizing location-based datasets using &#x201c;tag maps&#x201d;,2010-08-03,25,5,Naaman,Mor,Yahoo! Inc.
8352331,Visualizing location-based datasets using &#x201c;tag maps&#x201d;,2010-08-03,25,5,Davis,Marc,Yahoo! Inc.
8352466,Visualizing location-based datasets using &#x201c;tag maps&#x201d;,2010-08-03,25,5,Jaffe,Alexander B.,Yahoo! Inc.
8353018,System and method for the propagation of DRM protected content,2010-08-03,13,7,Upendran,Manish,Yahoo! Inc.
8356039,Method and system of providing user augmented content,2010-08-10,24,1,Martinez,Ronald G.,Yahoo! Inc.
8358837,Method and system of providing user augmented content,2010-08-10,24,1,Kalaboukis,Chris T.,Yahoo! Inc.
8358843,Method and system of providing user augmented content,2010-08-10,24,1,Fisher,Roberto Warren,Yahoo! Inc.
8364611,Method and system of providing user augmented content,2010-08-10,24,1,Athsani,Athellina,Yahoo! Inc.
8364627,System for providing geographically relevant content to a search query with local intent,2010-08-10,22,34,Patel,Devesh T.,Yahoo! Inc.
8364658,System for providing geographically relevant content to a search query with local intent,2010-08-10,22,34,Riise,Soren,Yahoo! Inc.
8369327,System for providing geographically relevant content to a search query with local intent,2010-08-10,22,34,Delli Santi,Jim W.,Yahoo! Inc.
8370486,System for providing geographically relevant content to a search query with local intent,2010-08-10,22,34,Demir,Ramazan,Yahoo! Inc.
8380512,Statistical approach to automatic gain control for managing audio messages over a network,2010-08-17,25,11,Gladyshev,Eugene,Yahoo! Inc.
8380570,Statistical approach to automatic gain control for managing audio messages over a network,2010-08-17,25,11,Ramani,Ramkumar,Yahoo! Inc.
8380572,Statistical approach to automatic gain control for managing audio messages over a network,2010-08-17,25,11,Reed,Erik James,Yahoo! Inc.
8380763,Statistical approach to automatic gain control for managing audio messages over a network,2010-08-17,25,11,Yarlagadda,Madhu,Yahoo! Inc.
8386232,System and method for influencing a position on a search result list generated by a computer network search engine,2010-08-24,15,79,Skovran,Steve,Yahoo! Inc.
8392148,System and method for influencing a position on a search result list generated by a computer network search engine,2010-08-24,15,79,Lee,Ka Luk,Yahoo! Inc.
8392536,System and method for influencing a position on a search result list generated by a computer network search engine,2010-08-24,15,79,Lee,Jonathan C.,Yahoo! Inc.
8392828,System and method for influencing a position on a search result list generated by a computer network search engine,2010-08-24,15,79,Kwong,Thomas,Yahoo! Inc.
8396461,System and method for influencing a position on a search result list generated by a computer network search engine,2010-08-24,15,79,Kurt,Tod E.,Yahoo! Inc.
8396493,System and method for influencing a position on a search result list generated by a computer network search engine,2010-08-24,15,79,Greco,Larry,Yahoo! Inc.
8396705,System and method for influencing a position on a search result list generated by a computer network search engine,2010-08-24,15,79,Garcia,Johann,Yahoo! Inc.
8396822,System and method for influencing a position on a search result list generated by a computer network search engine,2010-08-24,15,79,Derer,Matthew,Yahoo! Inc.
8396853,System and method for influencing a position on a search result list generated by a computer network search engine,2010-08-24,15,79,Davis,Darren J.,Yahoo! Inc.
8401984,System and method for influencing a position on a search result list generated by a computer network search engine,2010-08-24,15,79,Pfarner,Preston,Yahoo! Inc.
8402097,System and method for recommending songs,2010-08-24,25,10,Acharya,Soam,Yahoo! Inc.
8402506,E-commerce system using searchable tags,2010-08-24,24,0,Kalaboukis,Chris T.,Yahoo! Inc.
8406571,E-commerce system using searchable tags,2010-08-24,24,0,Garg,Priyank S.,Yahoo! Inc.
8407216,E-commerce system using searchable tags,2010-08-24,24,0,Martinez,Ronald G.,Yahoo! Inc.
8407230,Dynamic pari-mutuel market,2010-08-31,37,2,Pennock,David M.,Yahoo! Inc.
8407238,Locating dense and isolated sub-graphs through constructing auxiliary weighted graph,2010-08-31,18,0,Andersen,Reid Marlow,Yahoo! Inc.
8412698,Locating dense and isolated sub-graphs through constructing auxiliary weighted graph,2010-08-31,18,0,Lang,Kevin J.,Yahoo! Inc.
8412771,Predictive stemming for web search with statistical machine translation models,2010-08-31,32,30,Zagha,Marco J.,Yahoo! Inc.
8413052,Predictive stemming for web search with statistical machine translation models,2010-08-31,32,30,Lu,Yumao,Yahoo! Inc.
8417657,Predictive stemming for web search with statistical machine translation models,2010-08-31,32,30,Ahmed,Nawaaz,Yahoo! Inc.
8422731,Predictive stemming for web search with statistical machine translation models,2010-08-31,32,30,Peng,Fuchun,Yahoo! Inc.
8423479,System and method for knowledge based search system,2010-08-31,6,10,Vandelle,Gilles,Yahoo! Inc.
8423558,System and method for knowledge based search system,2010-08-31,6,10,Gaillard,Matthieu,Yahoo! Inc.
8429176,System and method for knowledge based search system,2010-08-31,6,10,Brisbart,Franck,Yahoo! Inc.
8429177,Method and system of facilitating automatic login to a web site using an Internet browser,2010-08-31,16,169,Baldua,Ashish,Yahoo! Inc.
8442929,Method and system of facilitating automatic login to a web site using an Internet browser,2010-08-31,16,169,Lu,Qi (NMN),Yahoo! Inc.
8442987,Centralized feed manager,2010-09-07,28,12,Athey,Kevin,Yahoo! Inc.
8452762,Centralized feed manager,2010-09-07,28,12,Robison,John,Yahoo! Inc.
8452768,Centralized feed manager,2010-09-07,28,12,Patel,Ashvinkumar P.,Yahoo! Inc.
8452793,Method and system of providing customizable buttons,2010-09-07,37,147,Fan,Duke Tsao-Ming,Yahoo! Inc.
8452832,Method and system of providing customizable buttons,2010-09-07,37,147,Burke,Eric P.,Yahoo! Inc.
8452855,Method and system of providing customizable buttons,2010-09-07,37,147,Wada,Alan,Yahoo! Inc.
8458160,Automated document classifier tuning including training set adaptive to user browsing behavior,2010-09-14,25,13,Zhuge,Yuan,Yahoo! Inc.
8458599,Automated document classifier tuning including training set adaptive to user browsing behavior,2010-09-14,25,13,Vee,Erik N.,Yahoo! Inc.
8463827,Automated document classifier tuning including training set adaptive to user browsing behavior,2010-09-14,25,13,Samantarai,Jagadish Prasad,Yahoo! Inc.
8467814,Automated document classifier tuning including training set adaptive to user browsing behavior,2010-09-14,25,13,Garofalakis,Minos N.,Yahoo! Inc.
8468049,Automated document classifier tuning including training set adaptive to user browsing behavior,2010-09-14,25,13,Shanmugasundaram,Jayavel,Yahoo! Inc.
8472705,Automated document classifier tuning including training set adaptive to user browsing behavior,2010-09-14,25,13,Baskaran,Rajagopal,Yahoo! Inc.
8475249,Automated document classifier tuning including training set adaptive to user browsing behavior,2010-09-14,25,13,Ting,Chyr-Chong Joseph,Yahoo! Inc.
8477664,Online advertiser keyword valuation to decide whether to acquire the advertiser,2010-09-28,25,4,Chaudhury,Supratim Roy,Yahoo! Inc.
8478000,Online advertiser keyword valuation to decide whether to acquire the advertiser,2010-09-28,25,4,Jin,Jiaqi,Yahoo! Inc.
8478247,Online advertiser keyword valuation to decide whether to acquire the advertiser,2010-09-28,25,4,Tomak,Kerem,Yahoo! Inc.
8478697,Online advertiser keyword valuation to decide whether to acquire the advertiser,2010-09-28,25,4,Demir,Ramazan,Yahoo! Inc.
8478701,System for determining the geographic range of local intent in a search query,2010-09-28,23,33,Delli Santi,Jim W.,Yahoo! Inc.
8478899,System for determining the geographic range of local intent in a search query,2010-09-28,23,33,Demir,Ramazan,Yahoo! Inc.
8483715,User privacy through one-sided cookies,2010-09-28,20,5,Chow,Richard Tao-Hwa,Yahoo! Inc.
8484077,System and method for identifying target node graphs from predetermined seed node subsets,2010-09-28,13,12,Tawde,Vivek B.,Yahoo! Inc.
8484094,System and method for identifying target node graphs from predetermined seed node subsets,2010-09-28,13,12,Lang,Kevin J.,Yahoo! Inc.
8484180,Automated learning from a question and answering network of humans,2010-10-05,22,7,Heck,Larry Paul,Yahoo! Inc.
8484184,Abbreviation handling in web search,2010-10-05,27,4,Wei,Xing,Yahoo! Inc.
8495021,Abbreviation handling in web search,2010-10-05,27,4,Peng,Fuchun,Yahoo! Inc.
8504545,Abbreviation handling in web search,2010-10-05,27,4,Dumoulin,Benoit,Yahoo! Inc.
8504575,Classification and cluster analysis spam detection and reduction,2010-10-05,24,4,Wei,Stanley Ke,Yahoo! Inc.
8509266,Classification and cluster analysis spam detection and reduction,2010-10-05,24,4,Ramarao,Vishwanath Tumkur,Yahoo! Inc.
8510669,Classification and cluster analysis spam detection and reduction,2010-10-05,24,4,Yankov,Dragomir,Yahoo! Inc.
8515908,Classification and cluster analysis spam detection and reduction,2010-10-05,24,4,Xi,Xiaopeng,Yahoo! Inc.
8516067,Query based search engine,2010-10-12,20,5,Roy,H. Scott,Yahoo! Inc.
8521507,Determination of sampling characteristics based on available memory,2010-10-19,17,9,Selle,Brian T.,Yahoo! Inc.
8521734,Determination of sampling characteristics based on available memory,2010-10-19,17,9,Shanbhag,Amit Umesh,Yahoo! Inc.
8521754,Determination of sampling characteristics based on available memory,2010-10-19,17,9,Rajagopalan,Sundara Raman,Yahoo! Inc.
8527533,Determination of sampling characteristics based on available memory,2010-10-19,17,9,Ames,Glen Anthony,Yahoo! Inc.
8527564,Determination of sampling characteristics based on available memory,2010-10-19,17,9,Burgess,David A.,Yahoo! Inc.
8528003,Dynamically selecting CODECS for managing an audio message,2010-10-26,26,11,Yarlagadda,Madhu,Yahoo! Inc.
8533129,Dynamically selecting CODECS for managing an audio message,2010-10-26,26,11,Ramani,Ramkumar,Yahoo! Inc.
8533202,Power management for proximity-based ad hoc networks,2010-10-26,22,2,Higgins,Christopher,Yahoo! Inc.
8543518,Power management for proximity-based ad hoc networks,2010-10-26,22,2,O'Sullivan,Joseph James,Yahoo! Inc.
8554621,Power management for proximity-based ad hoc networks,2010-10-26,22,2,Paretti,Christopher T.,Yahoo! Inc.
8554847,Power management for proximity-based ad hoc networks,2010-10-26,22,2,Davis,Marc,Yahoo! Inc.
8554869,Power management for proximity-based ad hoc networks,2010-10-26,22,2,Zaltzman,Ori,Yahoo! Inc.
8560293,Automatically generating a content-based quality metric for digital images,2010-11-02,28,11,Sarukkai,Ramesh R.,Yahoo! Inc.
8560390,Automatically generating a content-based quality metric for digital images,2010-11-02,28,11,Zhang,Ruofei,Yahoo! Inc.
8566156,Automatically generating a content-based quality metric for digital images,2010-11-02,28,11,Shakya,Subodh,Yahoo! Inc.
8566160,Handling dynamic URLs in crawl for better coverage of unique content,2010-11-02,24,14,Bhattacharjee,Arnabnil,Yahoo! Inc.
8566205,Handling dynamic URLs in crawl for better coverage of unique content,2010-11-02,24,14,Garg,Priyank S.,Yahoo! Inc.
8568236,&#x201c;Query-log match&#x201d; relevance features,2010-11-02,48,10,Zaragoza,Hugo,Yahoo! Inc.
8572191,Advertisement display depth optimization to maximize click activity page yield,2010-11-09,25,5,Chaudhury,Supratim Roy,Yahoo! Inc.
8583188,Advertisement display depth optimization to maximize click activity page yield,2010-11-09,25,5,Jin,Jiaqi,Yahoo! Inc.
8583502,Advertisement display depth optimization to maximize click activity page yield,2010-11-09,25,5,Tomak,Kerem,Yahoo! Inc.
8583558,Advertisement display depth optimization to maximize click activity page yield,2010-11-09,25,5,Demir,Ramazan,Yahoo! Inc.
8583615,Context-sensitive query expansion,2010-11-09,29,24,Jones,Rosie,Yahoo! Inc.
8583668,Context-sensitive query expansion,2010-11-09,29,24,Petkova,Desislava,Yahoo! Inc.
8584258,Predicting and ranking search query results,2010-11-09,20,11,Suresh,Bipin,Yahoo! Inc.
8589231,Predicting and ranking search query results,2010-11-09,20,11,Garg,Nikhil,Yahoo! Inc.
8589371,System and method for providing place and price protection in a search result list generated by a computer network search engine,2010-11-16,8,54,Davis,Darren J.,Yahoo! Inc.
8589395,System and method for providing place and price protection in a search result list generated by a computer network search engine,2010-11-16,8,54,Cheung,Dominic Dough-Ming,Yahoo! Inc.
8589486,System and method for providing place and price protection in a search result list generated by a computer network search engine,2010-11-16,8,54,Soulanille,Thomas A.,Yahoo! Inc.
8589804,System and method for providing place and price protection in a search result list generated by a computer network search engine,2010-11-16,8,54,Singh,Narinder Pal,Yahoo! Inc.
8594392,Smart fields,2010-11-16,6,2,Pettinati,Lucas Visvikis,Yahoo! Inc.
8594925,System and method for discounting of historical click through data for multiple versions of an advertisement,2010-11-23,14,4,Ku,David Cho-Lun,Yahoo! Inc.
8595183,System and method for discounting of historical click through data for multiple versions of an advertisement,2010-11-23,14,4,Pedersen,Jan Aage,Yahoo! Inc.
8595340,System and method for discounting of historical click through data for multiple versions of an advertisement,2010-11-23,14,4,Carson,Chad,Yahoo! Inc.
8599801,Method and computer storage medium for search scoring,2010-11-23,26,65,Panchapakesan,Venkat,Yahoo! Inc.
8600343,Method and computer storage medium for search scoring,2010-11-23,26,65,Acton,Brian L.,Yahoo! Inc.
8600901,Method and computer storage medium for search scoring,2010-11-23,26,65,Wang,Xuejun S.,Yahoo! Inc.
8601008,Learned upload time estimate module,2010-11-23,40,92,Davis,Brockton Scott,Yahoo! Inc.
8601377,Learned upload time estimate module,2010-11-23,40,92,Seitz,Edward F.,Yahoo! Inc.
8606564,System and method for selecting a training sample from a sample test based on data sample proximity,2010-11-30,18,0,Zhang,Wei Vivian,Yahoo! Inc.
8612274,System and method for selecting a training sample from a sample test based on data sample proximity,2010-11-30,18,0,He,Xiaofei,Yahoo! Inc.
8612409,Clustered query support for a database query engine,2010-11-30,20,3,Natkovich,Olga L.,Yahoo! Inc.
8612417,Clustered query support for a database query engine,2010-11-30,20,3,Gates,Alan,Yahoo! Inc.
8612424,Clustered query support for a database query engine,2010-11-30,20,3,Cao,Jonathan,Yahoo! Inc.
8612435,Web service multi-key rate limiting method and system,2010-11-30,15,24,Seethana,Sidharta,Yahoo! Inc.
8612891,Web service multi-key rate limiting method and system,2010-11-30,15,24,Kothari,Pankaj,Yahoo! Inc.
8615510,Web service multi-key rate limiting method and system,2010-11-30,15,24,Kumar,Amit Y.,Yahoo! Inc.
8620626,"Method and system for managing digital content, including streaming media",2010-12-07,25,12,Polavarapu,Vinay,Yahoo! Inc.
8620930,"Method and system for managing digital content, including streaming media",2010-12-07,25,12,Kazmi,Syed Noman,Yahoo! Inc.
8620935,"Method and system for managing digital content, including streaming media",2010-12-07,25,12,Turner,William D.,Yahoo! Inc.
8621372,System and method for transmission of DNS beacons,2010-12-14,14,3,Awadallah,Amr A.,Yahoo! Inc.
8621376,System and method for transmission of DNS beacons,2010-12-14,14,3,Dean,Richard Drews,Yahoo! Inc.
8621424,Approach for near duplicate image detection,2010-12-28,36,10,Shah,Shesha,Yahoo! Inc.
8626670,System and method for optimizing the reserve price and allocation of web page placements in an online keyword auction using generalized trade reduction,2010-12-28,13,5,Gonen,Rica,Yahoo! Inc.
8631004,System of a hierarchy of servers for query processing of column chunks in a distributed column chunk data store,2010-12-28,20,43,Uppala,Radha Krishna,Yahoo! Inc.
8635584,Systems and methods for verifying jobseeker data,2011-01-04,22,2,Hyder,Adam,Yahoo! Inc.
8635701,Systems and methods for verifying jobseeker data,2011-01-04,22,2,Ting,Chyr-Chong Joseph,Yahoo! Inc.
8645358,Method and system for maintaining synchronization between a local data cache and a data store,2011-01-04,16,66,Sollicito,Vincent L.,Yahoo! Inc.
8650265,Method and system for maintaining synchronization between a local data cache and a data store,2011-01-04,16,66,Seitz,Edward F.,Yahoo! Inc.
8655718,Multi-language system for online communications,2011-01-11,31,9,Jokipii,Eron A.,Yahoo! Inc.
8655872,Selecting and displaying advertisement in a personal media space,2011-01-11,25,28,Krishnan,Gopal,Yahoo! Inc.
8660975,Selecting and displaying advertisement in a personal media space,2011-01-11,25,28,Vemulpalli,Raj,Yahoo! Inc.
8666813,Automatic product categorization,2011-01-11,42,38,Goyal,Abhishek,Yahoo! Inc.
8666932,Automatic product categorization,2011-01-11,42,38,Balasubramanyan,Ramnath,Yahoo! Inc.
8667133,Automatic product categorization,2011-01-11,42,38,Suresh,Bipin,Yahoo! Inc.
8670974,Automatic product categorization,2011-01-11,42,38,Pavlov,Dmitry Yurievich,Yahoo! Inc.
8671093,Automatic product categorization,2011-01-11,42,38,Dom,Byron Edward,Yahoo! Inc.
8671141,Mitigation of search engine hijacking,2011-01-11,20,4,Ravikumar,Shanmugasundaram,Yahoo! Inc.
8671354,Mitigation of search engine hijacking,2011-01-11,20,4,Pang,Bo,Yahoo! Inc.
8676830,System and method for merging internet protocol address to location data from multiple sources,2011-01-11,9,5,Yue,Li,Yahoo! Inc.
8676887,System and method for merging internet protocol address to location data from multiple sources,2011-01-11,9,5,Pai,Ramesh G.,Yahoo! Inc.
8678359,System and method for merging internet protocol address to location data from multiple sources,2011-01-11,9,5,Riise,Soren,Yahoo! Inc.
8682072,System and method for merging internet protocol address to location data from multiple sources,2011-01-11,9,5,Patel,Devesh T.,Yahoo! Inc.
8683379,Sharing data in scalable software blade architecture,2011-01-11,24,104,Schulz,Torsten,Yahoo! Inc.
8688670,Sharing data in scalable software blade architecture,2011-01-11,24,104,Meyer,Markus,Yahoo! Inc.
8694614,Sharing data in scalable software blade architecture,2011-01-11,24,104,Srinivasan,Venkatachary,Yahoo! Inc.
8700462,Sharing data in scalable software blade architecture,2011-01-11,24,104,Boerries,Marco,Yahoo! Inc.
8712047,System and method for bookmarking and tagging a content item,2011-01-11,30,11,Schachter,Joshua E.,Yahoo! Inc.
8712832,Method and system for finding similar charts for financial analysis,2011-01-25,31,12,Chow,Jyh-Herng,Yahoo! Inc.
8713009,System and method for learning a network of categories using prediction,2011-01-25,21,3,Madani,Omid,Yahoo! Inc.
8713068,System for query scheduling to maximize work sharing,2011-01-25,13,5,Kifer,Daniel,Yahoo! Inc.
8713439,System for query scheduling to maximize work sharing,2011-01-25,13,5,Olston,Chris,Yahoo! Inc.
8719258,System for query scheduling to maximize work sharing,2011-01-25,13,5,Agrawal,Parag Vijay,Yahoo! Inc.
8725752,Systems and methods for identifying premium content items in a result set,2011-01-25,17,5,Carlin,Ulf Sigurd,Yahoo! Inc.
8726305,Systems and methods for identifying premium content items in a result set,2011-01-25,17,5,Sarukkai,Ramesh R.,Yahoo! Inc.
8732160,Systems and methods for identifying premium content items in a result set,2011-01-25,17,5,Dai,Wei William,Yahoo! Inc.
8732169,Systems and methods for identifying premium content items in a result set,2011-01-25,17,5,Hall,David Duane,Yahoo! Inc.
8732234,System and method of adaptive personalization of search results for online dating services,2011-02-01,22,75,Smola,Egon,Yahoo! Inc.
8732585,System and method of adaptive personalization of search results for online dating services,2011-02-01,22,75,Wang,Wei Kung,Yahoo! Inc.
8732747,System and method of adaptive personalization of search results for online dating services,2011-02-01,22,75,Weiss,Aaron Frederick,Yahoo! Inc.
8738436,Expanding a query to include terms associated through visual content,2011-02-01,22,4,Sengamedu,Srinivasan H.,Yahoo! Inc.
8744143,Expanding a query to include terms associated through visual content,2011-02-01,22,4,Slaney,Malcolm G.,Yahoo! Inc.
8745081,Employing pixel density to detect a spam image,2011-02-01,19,21,Wei,Ke Wei,Yahoo! Inc.
8745133,Employing pixel density to detect a spam image,2011-02-01,19,21,Zheng,Hao,Yahoo! Inc.
8745141,Employing pixel density to detect a spam image,2011-02-01,19,21,Pujara,Jay,Yahoo! Inc.
8745162,Methods and computer readable media for enhancing product reviews,2011-02-08,25,8,Cruz,Jonathan Cordero,Yahoo! Inc.
8745183,Methods and computer readable media for enhancing product reviews,2011-02-08,25,8,Verhage,Alexander Jan,Yahoo! Inc.
8751618,Methods and computer readable media for enhancing product reviews,2011-02-08,25,8,Ojakaar,Erik,Yahoo! Inc.
8751632,Methods and computer readable media for enhancing product reviews,2011-02-08,25,8,Celemin,Gabriel Alejandro,Yahoo! Inc.
8752185,Methods and computer readable media for enhancing product reviews,2011-02-08,25,8,Trevor,Jonathan,Yahoo! Inc.
8754848,Distributed collaborative knowledge generation system wherein students perform queries using a dynamic knowledge database and retrieved subsets of data are shared with multiple users on the web,2011-02-08,14,18,Borenstein,Lorna,Yahoo! Inc.
8756279,Distributed collaborative knowledge generation system wherein students perform queries using a dynamic knowledge database and retrieved subsets of data are shared with multiple users on the web,2011-02-08,14,18,Weber,Karon A.,Yahoo! Inc.
8756340,Distributed collaborative knowledge generation system wherein students perform queries using a dynamic knowledge database and retrieved subsets of data are shared with multiple users on the web,2011-02-08,14,18,Scott,Bill W.,Yahoo! Inc.
8756595,Distributed collaborative knowledge generation system wherein students perform queries using a dynamic knowledge database and retrieved subsets of data are shared with multiple users on the web,2011-02-08,14,18,Martinez,Ronald G.,Yahoo! Inc.
8762364,Distributed collaborative knowledge generation system wherein students perform queries using a dynamic knowledge database and retrieved subsets of data are shared with multiple users on the web,2011-02-08,14,18,Sadri,Pasha,Yahoo! Inc.
8762403,Distributed collaborative knowledge generation system wherein students perform queries using a dynamic knowledge database and retrieved subsets of data are shared with multiple users on the web,2011-02-08,14,18,Tripodi,Samantha M.,Yahoo! Inc.
8763074,Distributed collaborative knowledge generation system wherein students perform queries using a dynamic knowledge database and retrieved subsets of data are shared with multiple users on the web,2011-02-08,14,18,Redfern,Jonathan J.,Yahoo! Inc.
8768693,System and method for caching posting lists,2011-02-15,10,1,Plachouras,Vassilis,Yahoo! Inc.
8768772,System and method for caching posting lists,2011-02-15,10,1,Junqueira,Flavio Paiva,Yahoo! Inc.
8768861,System and method for caching posting lists,2011-02-15,10,1,Baeza-Yates,Ricardo Alberto,Yahoo! Inc.
8768926,System and method for caching posting lists,2011-02-15,10,1,Gionis,Aristides,Yahoo! Inc.
8769099,Real time detection of parking space availability,2011-02-22,16,12,Ames,Glen Anthony,Yahoo! Inc.
8775355,Real time detection of parking space availability,2011-02-22,16,12,Shanbhag,Amit Umesh,Yahoo! Inc.
8775465,Real time detection of parking space availability,2011-02-22,16,12,Aaronson,Philip,Yahoo! Inc.
8775659,Dynamic representation of group activity through reactive personas,2011-02-22,24,5,Lopez,Rodrigo,Yahoo! Inc.
8775945,Dynamic representation of group activity through reactive personas,2011-02-22,24,5,Poelker,Cole J.,Yahoo! Inc.
8788342,Dynamic representation of group activity through reactive personas,2011-02-22,24,5,Davis,Marc,Yahoo! Inc.
8788346,Dynamic representation of group activity through reactive personas,2011-02-22,24,5,O'Sullivan,Joseph James,Yahoo! Inc.
8788499,System and method for writing data dependent upon multiple reads in a distributed database,2011-02-22,18,29,Cooper,Brian P.,Yahoo! Inc.
8788584,System and method for writing data dependent upon multiple reads in a distributed database,2011-02-22,18,29,Yerneni,Ramana V.,Yahoo! Inc.
8793249,System and method for writing data dependent upon multiple reads in a distributed database,2011-02-22,18,29,Srivastava,Utkarsh Hriday,Yahoo! Inc.
8793605,Client-side federated search,2011-02-22,27,18,Kumar,Amit Y.,Yahoo! Inc.
8793730,"Enabling searching of user ratings and reviews using user profile location, and social networks",2011-02-22,19,22,Wu,Su-Lin,Yahoo! Inc.
8798323,Gradient based optimization of a ranking measure,2011-02-22,25,3,Chapelle,Olivier,Yahoo! Inc.
8799371,Search query categrization into verticals,2011-02-22,16,4,Pan,Jiangyi,Yahoo! Inc.
8799758,Search query categrization into verticals,2011-02-22,16,4,Narayanan,Vijay K.,Yahoo! Inc.
8812511,Extracting semantic relations from query logs,2011-02-22,22,18,Baeza-Yates,Ricardo Alberto,Yahoo! Inc.
8812514,Extracting semantic relations from query logs,2011-02-22,22,18,Tiberi,Alessandro,Yahoo! Inc.
8812540,Social news ranking using gossip distance,2011-02-22,19,43,Kim,Eun-Gyu,Yahoo! Inc.
8812944,Automatic extraction of semantics from text information,2011-03-01,26,3,Naaman,Mor,Yahoo! Inc.
8813041,Automatic extraction of semantics from text information,2011-03-01,26,3,Good,Nathaniel S.,Yahoo! Inc.
8818795,Automatic extraction of semantics from text information,2011-03-01,26,3,Rattenbury,Tye,Yahoo! Inc.
8819064,System and method for crawl ordering by search impact,2011-03-01,24,22,Pandey,Sandeep,Yahoo! Inc.
8819292,System and method for crawl ordering by search impact,2011-03-01,24,22,Olston,Christopher A.,Yahoo! Inc.
8825472,Text enhancement mechanism,2011-03-01,18,4,Rogers,Ian C.,Yahoo! Inc.
8825749,Text enhancement mechanism,2011-03-01,18,4,Kalaboukis,Chris T.,Yahoo! Inc.
8826450,Text enhancement mechanism,2011-03-01,18,4,Martinez,Ronald G.,Yahoo! Inc.
8831276,Text enhancement mechanism,2011-03-01,18,4,Fisher,Roberto Warren,Yahoo! Inc.
8832069,Text enhancement mechanism,2011-03-01,18,4,Gonze,Lucas,Yahoo! Inc.
8832101,System and method for synchronizing data,2011-03-01,46,9,Blinnikka,Tomi J.,Yahoo! Inc.
8832105,Scrolling mobile advertisements,2011-03-08,18,8,Lin,Stewart,Yahoo! Inc.
8832270,Scrolling mobile advertisements,2011-03-08,18,8,Ashkenazi,Zvi,Yahoo! Inc.
8838527,Scrolling mobile advertisements,2011-03-08,18,8,Lopez,Rodrigo,Yahoo! Inc.
8838625,System and method for resource lock acquisition and reclamation in a network file system environment,2011-03-08,24,20,Goyal,Prabhakar,Yahoo! Inc.
8843551,System and method for resource lock acquisition and reclamation in a network file system environment,2011-03-08,24,20,Slain,Ilya N.,Yahoo! Inc.
8843817,System and method for resource lock acquisition and reclamation in a network file system environment,2011-03-08,24,20,Rao,Prashant,Yahoo! Inc.
8849775,System and method for resource lock acquisition and reclamation in a network file system environment,2011-03-08,24,20,Patel,Jatin J.,Yahoo! Inc.
8849776,Systems and methods of predicting resource usefulness using universal resource locators including counting the number of times URL features occur in training data,2011-03-15,34,2,Shao,Zheng,Yahoo! Inc.
8849909,Systems and methods of predicting resource usefulness using universal resource locators including counting the number of times URL features occur in training data,2011-03-15,34,2,Fu,Wenjie,Yahoo! Inc.
8851998,Closed-loop feedback control system for online services,2011-03-15,38,11,Gupta,Anurag,Yahoo! Inc.
8856249,Closed-loop feedback control system for online services,2011-03-15,38,11,Ho,Eric,Yahoo! Inc.
8868465,Closed-loop feedback control system for online services,2011-03-15,38,11,Lin,Stephen,Yahoo! Inc.
8868539,System and method for providing an improved graphical user interface for search,2011-03-15,23,16,Lu,Qi (NMN),Yahoo! Inc.
8868554,System and method for providing an improved graphical user interface for search,2011-03-15,23,16,Wodtke,Christina,Yahoo! Inc.
8869256,System and method for providing an improved graphical user interface for search,2011-03-15,23,16,Ellis,Kevin Anthony,Yahoo! Inc.
8880099,System and method for providing an improved graphical user interface for search,2011-03-15,23,16,Crakow,Jennifer,Yahoo! Inc.
8880390,Call limiter for web services,2011-03-15,22,9,Kumar,Amit Y.,Yahoo! Inc.
8880449,Call limiter for web services,2011-03-15,22,9,Kothari,Pankaj,Yahoo! Inc.
8886603,Call limiter for web services,2011-03-15,22,9,Secthana,Sidharta,Yahoo! Inc.
8886641,Method and system for media landmark identification,2011-03-15,17,13,Shamma,David Ayman,Yahoo! Inc.
8886650,Method and system for media landmark identification,2011-03-15,17,13,Shafton,Peter,Yahoo! Inc.
8886817,System and method for characterizing a web page using multiple anchor sets of web pages,2011-03-22,18,27,Reed,Benjamin Clay,Yahoo! Inc.
8896604,System and method for characterizing a web page using multiple anchor sets of web pages,2011-03-22,18,27,Joshi,Amruta Sadanand,Yahoo! Inc.
8903736,System and method for characterizing a web page using multiple anchor sets of web pages,2011-03-22,18,27,Tomkins,Andrew S.,Yahoo! Inc.
