Year,LocationAbbr,LocationDesc,GeographicLevel,Stroke Mortality,Gender,Ethnicity
2013,MN,Steele x,x,60.8,Male,White
2013,MN,Stevens x,x,75.2,Male,White
2013,MN,Swift x,x,66.7,Male,White
2013,MN,Todd x,x,67.5,Male,White
2013,MN,Traverse x,x,91.5,Male,White
2013,MN,Wabasha x,x,58.3,Male,White
2013,MN,Wadena x,x,60.5,Male,White
2013,MN,Waseca x,x,63.3,Male,White
2013,MN,Washington x,x,56.2,Male,White
2013,MN,Watonwan x,x,58.7,Male,White
2013,MN,Wilkin x,x,75.1,Male,White
2013,MN,Winona x,x,60,Male,White
2013,MN,Wright x,x,60.8,Male,White
2013,MN,Yellow Medicine x,x,91.1,Male,White
2013,MN,Aitkin x,x,63.8,Female,White
2013,MN,Anoka x,x,58.2,Female,White
2013,MN,Becker x,x,61.5,Female,White
2013,MN,Beltrami x,x,69.4,Female,White
2013,MN,Benton x,x,65.8,Female,White
2013,MN,Big Stone x,x,71.8,Female,White
2013,MN,Blue Earth x,x,56.6,Female,White
2013,MN,Brown x,x,55.6,Female,White
2013,MN,Carlton x,x,75.7,Female,White
2013,MN,Carver x,x,56.8,Female,White
2013,MN,Cass x,x,68.7,Female,White
2013,MN,Chippewa x,x,55.5,Female,White
2013,MN,Chisago x,x,59.1,Female,White
2013,MN,Clay x,x,54.9,Female,White
2013,MN,Clearwater x,x,78.9,Female,White
2013,MN,Cook x,x,,Female,White
2013,MN,Cottonwood x,x,51.5,Female,White
2013,MN,Crow Wing x,x,67.6,Female,White
2013,MN,Dakota x,x,60.8,Female,White
2013,MN,Dodge x,x,50.6,Female,White
2013,MN,Douglas x,x,61.4,Female,White
2013,MN,Faribault x,x,60.4,Female,White
2013,MN,Fillmore x,x,50,Female,White
2013,MN,Freeborn x,x,58.1,Female,White
2013,MN,Goodhue x,x,59.6,Female,White
2013,MN,Grant x,x,65.3,Female,White
2013,MN,Hennepin x,x,58.3,Female,White
2013,MN,Houston x,x,63.2,Female,White
2013,MN,Hubbard x,x,69.4,Female,White
2013,MN,Isanti x,x,60.5,Female,White
2013,MN,Itasca x,x,61.3,Female,White
2013,MN,Jackson x,x,52.3,Female,White
2013,MN,Kanabec x,x,66.7,Female,White
2013,MN,Kandiyohi x,x,59.9,Female,White
2013,MN,Kittson x,x,91.8,Female,White
2013,MN,Koochiching x,x,59.4,Female,White
2013,MN,Lac qui Parle x,x,63.9,Female,White
2013,MN,Lake x,x,55.2,Female,White
2013,MN,Lake of the Woods x,x,65.4,Female,White
2013,MN,Le Sueur x,x,61.2,Female,White
2013,MN,Lincoln x,x,64.8,Female,White
2013,MN,Lyon x,x,54.6,Female,White
2013,MN,McLeod x,x,55.3,Female,White
2013,MN,Mahnomen x,x,82.1,Female,White
2013,MN,Marshall x,x,66,Female,White
2013,MN,Martin x,x,52.4,Female,White
2013,MN,Minnesota,State,48.5,Female,Hispanic
2013,MN,Meeker x,x,58,Female,White
2013,MN,Mille Lacs x,x,69.9,Female,White
2013,MN,Morrison x,x,63.6,Female,White
2013,MN,Mower x,x,49.8,Female,White
2013,MN,Murray x,x,49.1,Female,White
2013,MN,Nicollet x,x,56.5,Female,White
2013,MN,Nobles x,x,53.5,Female,White
2013,MN,Norman x,x,61.1,Female,White
2013,MN,Olmsted x,x,48,Female,White
2013,MN,Otter Tail x,x,63.2,Female,White
2013,MN,Pennington x,x,90.8,Female,White
2013,MN,Pine x,x,74.6,Female,White
2013,MN,Pipestone x,x,67.7,Female,White
2013,MN,Polk x,x,84.9,Female,White
2013,MN,Pope x,x,60,Female,White
2013,MN,Ramsey x,x,61.1,Female,White
2013,MN,Red Lake x,x,101.6,Female,White
2013,MN,Redwood x,x,51.8,Female,White
2013,MN,Renville x,x,63.8,Female,White
2013,MN,Rice x,x,60.6,Female,White
2013,MN,Rock x,x,63.6,Female,White
2013,MN,Roseau x,x,73.6,Female,White
2013,MN,St. Louis x,x,60.5,Female,White
2013,MS,Mississippi,State,135.2,Male,Black
2013,MN,Scott x,x,58.2,Female,White
2013,MN,Sherburne x,x,58.2,Female,White
2013,MN,Sibley x,x,53.4,Female,White
2013,MN,Stearns x,x,66.1,Female,White
2013,MN,Steele x,x,62,Female,White
2013,MN,Stevens x,x,70.5,Female,White
2013,MN,Swift x,x,64,Female,White
2013,MN,Todd x,x,65.1,Female,White
2013,MN,Traverse x,x,74.1,Female,White
2013,MN,Wabasha x,x,59.2,Female,White
2013,MN,Wadena x,x,65.5,Female,White
2013,MN,Waseca x,x,64.5,Female,White
2013,MN,Washington x,x,62.2,Female,White
2013,MN,Watonwan x,x,52.4,Female,White
2013,MN,Wilkin x,x,93.4,Female,White
2013,MN,Winona x,x,58.3,Female,White
2013,MN,Wright x,x,56.9,Female,White
2013,MN,Yellow Medicine x,x,50,Female,White
2013,MN,Aitkin x,x,,y,Black
2013,MN,Anoka x,x,82.1,y,Black
2013,MN,Becker x,x,,y,Black
2013,MN,Beltrami x,x,,y,Black
2013,MN,Benton x,x,,y,Black
2013,MN,Big Stone x,x,,y,Black
2013,MN,Blue Earth x,x,,y,Black
2013,MN,Brown x,x,,y,Black
2013,MN,Carlton x,x,,y,Black
2013,MN,Carver x,x,78.9,y,Black
2013,MN,Cass x,x,,y,Black
2013,MN,Chippewa x,x,,y,Black
2013,MN,Chisago x,x,64.6,y,Black
2013,MN,Clay x,x,,y,Black
2013,MN,Clearwater x,x,,y,Black
2013,MN,Cook x,x,,y,Black
2013,MN,Cottonwood x,x,,y,Black
2013,MN,Crow Wing x,x,,y,Black
2013,MN,Dakota x,x,66,y,Black
2013,MN,Dodge x,x,,y,Black
2013,MN,Douglas x,x,,y,Black
2013,MN,Faribault x,x,,y,Black
2013,MN,Fillmore x,x,,y,Black
2013,MN,Freeborn x,x,,y,Black
2013,MN,Goodhue x,x,48.9,y,Black
2013,MN,Grant x,x,,y,Black
2013,MN,Hennepin x,x,83.8,y,Black
2013,MN,Houston x,x,,y,Black
2013,MN,Hubbard x,x,,y,Black
2013,MN,Isanti x,x,,y,Black
2013,MN,Itasca x,x,,y,Black
2013,MN,Jackson x,x,,y,Black
2013,MN,Kanabec x,x,,y,Black
2013,MN,Kandiyohi x,x,,y,Black
2013,MN,Kittson x,x,,y,Black
2013,MN,Koochiching x,x,,y,Black
2013,MN,Lac qui Parle x,x,,y,Black
2013,MN,Lake x,x,,y,Black
2013,MN,Lake of the Woods x,x,,y,Black
2013,MN,Le Sueur x,x,,y,Black
2013,MN,Lincoln x,x,,y,Black
2013,MN,Lyon x,x,,y,Black
2013,MN,McLeod x,x,,y,Black
2013,MN,Mahnomen x,x,,y,Black
2013,MN,Marshall x,x,,y,Black
2013,MN,Martin x,x,,y,Black
2013,MN,Meeker x,x,,y,Black
2013,MN,Mille Lacs x,x,,y,Black
2013,MN,Morrison x,x,,y,Black
2013,MN,Mower x,x,,y,Black
2013,MN,Murray x,x,,y,Black
2013,MN,Nicollet x,x,,y,Black
2013,MN,Nobles x,x,,y,Black
2013,MN,Norman x,x,,y,Black
2013,MN,Olmsted x,x,,y,Black
2013,MN,Otter Tail x,x,,y,Black
2013,MN,Pennington x,x,,y,Black
2013,MN,Pine x,x,,y,Black
2013,MN,Pipestone x,x,,y,Black
2013,MN,Polk x,x,,y,Black
2013,MN,Pope x,x,,y,Black
2013,MN,Ramsey x,x,120.5,y,Black
2013,MN,Red Lake x,x,,y,Black
2013,MN,Redwood x,x,,y,Black
2013,MN,Renville x,x,,y,Black
2013,MN,Rice x,x,241.4,y,Black
2013,MN,Rock x,x,,y,Black
2013,MN,Roseau x,x,,y,Black
2013,MN,St. Louis x,x,,y,Black
2013,MN,Scott x,x,53.8,y,Black
2013,MN,Sherburne x,x,71.7,y,Black
2013,MN,Sibley x,x,,y,Black
2013,MN,Stearns x,x,,y,Black
2013,MN,Steele x,x,,y,Black
2013,MN,Stevens x,x,,y,Black
2013,MN,Swift x,x,,y,Black
2013,MN,Todd x,x,,y,Black
2013,MN,Traverse x,x,,y,Black
2013,MN,Wabasha x,x,,y,Black
2013,MN,Wadena x,x,,y,Black
2013,MN,Waseca x,x,,y,Black
2013,MN,Washington x,x,87.4,y,Black
2013,MN,Watonwan x,x,,y,Black
2013,MN,Wilkin x,x,,y,Black
2013,MN,Winona x,x,,y,Black
2013,MN,Wright x,x,77.5,y,Black
2013,MN,Yellow Medicine x,x,,y,Black
2013,MN,Aitkin x,x,,Male,Black
2013,MN,Anoka x,x,55.7,Male,Black
2013,MN,Becker x,x,,Male,Black
2013,MN,Beltrami x,x,,Male,Black
2013,MN,Benton x,x,,Male,Black
2013,MN,Big Stone x,x,,Male,Black
2013,MN,Blue Earth x,x,,Male,Black
2013,MN,Brown x,x,,Male,Black
2013,MN,Carlton x,x,,Male,Black
2013,MN,Carver x,x,78.4,Male,Black
2013,MN,Cass x,x,,Male,Black
2013,MN,Chippewa x,x,,Male,Black
2013,MN,Chisago x,x,,Male,Black
2013,MN,Clay x,x,,Male,Black
2013,MN,Clearwater x,x,,Male,Black
2013,MN,Cook x,x,,Male,Black
2013,MN,Cottonwood x,x,,Male,Black
2013,MN,Crow Wing x,x,,Male,Black
2013,MN,Dakota x,x,82.9,Male,Black
2013,MN,Dodge x,x,,Male,Black
2013,MN,Douglas x,x,,Male,Black
2013,MN,Faribault x,x,,Male,Black
2013,MN,Fillmore x,x,,Male,Black
2013,MN,Freeborn x,x,,Male,Black
2013,MN,Goodhue x,x,,Male,Black
2013,MN,Grant x,x,,Male,Black
2013,MN,Hennepin x,x,83.2,Male,Black
2013,MN,Houston x,x,,Male,Black
2013,MN,Hubbard x,x,,Male,Black
2013,MN,Isanti x,x,,Male,Black
2013,MN,Itasca x,x,,Male,Black
2013,MN,Jackson x,x,,Male,Black
2013,MN,Kanabec x,x,,Male,Black
2013,MN,Kandiyohi x,x,,Male,Black
2013,MN,Kittson x,x,,Male,Black
2013,MN,Koochiching x,x,,Male,Black
2013,MN,Lac qui Parle x,x,,Male,Black
2013,MN,Lake x,x,,Male,Black
2013,MN,Lake of the Woods x,x,,Male,Black
2013,MN,Le Sueur x,x,,Male,Black
2013,MN,Lincoln x,x,,Male,Black
2013,MN,Lyon x,x,,Male,Black
2013,MN,McLeod x,x,,Male,Black
2013,MN,Mahnomen x,x,,Male,Black
2013,MN,Marshall x,x,,Male,Black
2013,MN,Martin x,x,,Male,Black
2013,MN,Meeker x,x,,Male,Black
2013,MN,Mille Lacs x,x,,Male,Black
2013,MN,Morrison x,x,,Male,Black
2013,MN,Mower x,x,,Male,Black
2013,MN,Murray x,x,,Male,Black
2013,MN,Nicollet x,x,,Male,Black
2013,MN,Nobles x,x,,Male,Black
2013,MN,Norman x,x,,Male,Black
2013,MN,Olmsted x,x,,Male,Black
2013,MN,Otter Tail x,x,,Male,Black
2013,MN,Pennington x,x,,Male,Black
2013,MN,Pine x,x,,Male,Black
2013,MN,Pipestone x,x,,Male,Black
2013,MN,Polk x,x,,Male,Black
2013,MN,Pope x,x,,Male,Black
2013,MN,Ramsey x,x,120.5,Male,Black
2013,MN,Red Lake x,x,,Male,Black
2013,MN,Redwood x,x,,Male,Black
2013,MN,Renville x,x,,Male,Black
2013,MN,Rice x,x,,Male,Black
2013,MN,Rock x,x,,Male,Black
2013,MN,Roseau x,x,,Male,Black
2013,MN,St. Louis x,x,,Male,Black
2013,MN,Scott x,x,76.5,Male,Black
2013,MN,Sherburne x,x,72.3,Male,Black
2013,MN,Sibley x,x,,Male,Black
2013,MN,Stearns x,x,,Male,Black
2013,MN,Steele x,x,,Male,Black
2013,MN,Stevens x,x,,Male,Black
2013,MN,Swift x,x,,Male,Black
2013,MN,Todd x,x,,Male,Black
2013,MN,Traverse x,x,,Male,Black
2013,MN,Wabasha x,x,,Male,Black
2013,MN,Wadena x,x,,Male,Black
2013,MN,Waseca x,x,,Male,Black
2013,MN,Washington x,x,39.7,Male,Black
2013,MN,Watonwan x,x,,Male,Black
2013,MN,Wilkin x,x,,Male,Black
2013,MN,Winona x,x,,Male,Black
2013,MN,Wright x,x,71.9,Male,Black
2013,MN,Yellow Medicine x,x,,Male,Black
2013,MN,Aitkin x,x,,Female,Black
2013,MN,Anoka x,x,93,Female,Black
2013,MN,Becker x,x,,Female,Black
2013,MN,Beltrami x,x,,Female,Black
2013,MN,Benton x,x,,Female,Black
2013,MN,Big Stone x,x,,Female,Black
2013,MN,Blue Earth x,x,,Female,Black
2013,MN,Brown x,x,,Female,Black
2013,MN,Carlton x,x,,Female,Black
2013,MN,Carver x,x,78.5,Female,Black
2013,MN,Cass x,x,,Female,Black
2013,MN,Chippewa x,x,,Female,Black
2013,MN,Chisago x,x,,Female,Black
2013,MN,Clay x,x,,Female,Black
2013,MN,Clearwater x,x,,Female,Black
2013,MN,Cook x,x,,Female,Black
2013,MN,Cottonwood x,x,,Female,Black
2013,MN,Crow Wing x,x,,Female,Black
2013,MN,Dakota x,x,67.4,Female,Black
2013,MN,Dodge x,x,,Female,Black
2013,MN,Douglas x,x,,Female,Black
2013,MN,Faribault x,x,,Female,Black
2013,MN,Fillmore x,x,,Female,Black
2013,MN,Freeborn x,x,,Female,Black
2013,MN,Goodhue x,x,,Female,Black
2013,MN,Grant x,x,,Female,Black
2013,MN,Hennepin x,x,82.9,Female,Black
2013,MN,Houston x,x,,Female,Black
2013,MN,Hubbard x,x,,Female,Black
2013,MN,Isanti x,x,,Female,Black
2013,MN,Itasca x,x,,Female,Black
2013,MN,Jackson x,x,,Female,Black
2013,MN,Kanabec x,x,,Female,Black
2013,MN,Kandiyohi x,x,,Female,Black
2013,MN,Kittson x,x,,Female,Black
2013,MN,Koochiching x,x,,Female,Black
2013,MN,Lac qui Parle x,x,,Female,Black
2013,MN,Lake x,x,,Female,Black
2013,MN,Lake of the Woods x,x,,Female,Black
2013,MN,Le Sueur x,x,,Female,Black
2013,MN,Lincoln x,x,,Female,Black
2013,MN,Lyon x,x,,Female,Black
2013,MN,McLeod x,x,,Female,Black
2013,MN,Mahnomen x,x,,Female,Black
2013,MN,Marshall x,x,,Female,Black
2013,MN,Martin x,x,,Female,Black
2013,MN,Meeker x,x,,Female,Black
2013,MN,Mille Lacs x,x,,Female,Black
2013,MN,Morrison x,x,,Female,Black
2013,MN,Mower x,x,,Female,Black
2013,MN,Murray x,x,,Female,Black
2013,MN,Nicollet x,x,,Female,Black
2013,MN,Nobles x,x,,Female,Black
2013,MN,Norman x,x,,Female,Black
2013,MN,Olmsted x,x,,Female,Black
2013,MN,Otter Tail x,x,,Female,Black
2013,MN,Pennington x,x,,Female,Black
2013,MN,Pine x,x,,Female,Black
2013,MN,Pipestone x,x,,Female,Black
2013,MN,Polk x,x,,Female,Black
2013,MN,Pope x,x,,Female,Black
2013,MN,Ramsey x,x,103.2,Female,Black
2013,MN,Red Lake x,x,,Female,Black
2013,MN,Redwood x,x,,Female,Black
2013,MN,Renville x,x,,Female,Black
2013,MN,Rice x,x,,Female,Black
2013,MN,Rock x,x,,Female,Black
2013,MN,Roseau x,x,,Female,Black
2013,MN,St. Louis x,x,,Female,Black
2013,MN,Scott x,x,69.4,Female,Black
2013,MN,Sherburne x,x,70.2,Female,Black
2013,MN,Sibley x,x,,Female,Black
2013,MN,Stearns x,x,,Female,Black
2013,MN,Steele x,x,,Female,Black
2013,MN,Stevens x,x,,Female,Black
2013,MN,Swift x,x,,Female,Black
2013,MN,Todd x,x,,Female,Black
2013,MN,Traverse x,x,,Female,Black
2013,MN,Wabasha x,x,,Female,Black
2013,MN,Wadena x,x,,Female,Black
2013,MN,Waseca x,x,,Female,Black
2013,MN,Washington x,x,103,Female,Black
2013,MN,Watonwan x,x,,Female,Black
2013,MN,Wilkin x,x,,Female,Black
2013,MN,Winona x,x,,Female,Black
2013,MN,Wright x,x,80.5,Female,Black
2013,MN,Yellow Medicine x,x,,Female,Black
2013,MN,Aitkin x,x,,y,Hispanic
2013,MN,Anoka x,x,31.8,y,Hispanic
2013,MN,Becker x,x,,y,Hispanic
2013,MN,Beltrami x,x,,y,Hispanic
2013,MN,Benton x,x,,y,Hispanic
2013,MN,Big Stone x,x,,y,Hispanic
2013,MN,Blue Earth x,x,,y,Hispanic
2013,MN,Brown x,x,,y,Hispanic
2013,MN,Carlton x,x,,y,Hispanic
2013,MN,Carver x,x,56.8,y,Hispanic
2013,MN,Cass x,x,,y,Hispanic
2013,MN,Chippewa x,x,,y,Hispanic
2013,MN,Chisago x,x,,y,Hispanic
2013,MN,Clay x,x,,y,Hispanic
2013,MN,Clearwater x,x,,y,Hispanic
2013,MN,Cook x,x,,y,Hispanic
2013,MN,Cottonwood x,x,,y,Hispanic
2013,MN,Crow Wing x,x,,y,Hispanic
2013,MS,Mississippi,State,99.5,Female,Black
2013,MN,Dakota x,x,51.2,y,Hispanic
2013,MN,Dodge x,x,,y,Hispanic
2013,MN,Douglas x,x,,y,Hispanic
2013,MN,Faribault x,x,,y,Hispanic
2013,MN,Fillmore x,x,,y,Hispanic
2013,MN,Freeborn x,x,,y,Hispanic
2013,MN,Goodhue x,x,91.7,y,Hispanic
2013,MN,Grant x,x,,y,Hispanic
2013,MN,Hennepin x,x,59,y,Hispanic
2013,MN,Houston x,x,,y,Hispanic
2013,MN,Hubbard x,x,,y,Hispanic
2013,MN,Isanti x,x,,y,Hispanic
2013,MN,Itasca x,x,,y,Hispanic
2013,MN,Jackson x,x,,y,Hispanic
2013,MN,Kanabec x,x,,y,Hispanic
2013,MN,Kandiyohi x,x,,y,Hispanic
2013,MN,Kittson x,x,,y,Hispanic
2013,MN,Koochiching x,x,,y,Hispanic
2013,MN,Lac qui Parle x,x,,y,Hispanic
2013,MN,Lake x,x,,y,Hispanic
2013,MN,Lake of the Woods x,x,,y,Hispanic
2013,MN,Le Sueur x,x,,y,Hispanic
2013,MN,Lincoln x,x,,y,Hispanic
2013,MN,Lyon x,x,,y,Hispanic
2013,MN,McLeod x,x,,y,Hispanic
2013,MN,Mahnomen x,x,,y,Hispanic
2013,MN,Marshall x,x,,y,Hispanic
2013,MN,Martin x,x,,y,Hispanic
2013,MN,Meeker x,x,,y,Hispanic
2013,MN,Mille Lacs x,x,,y,Hispanic
2013,MN,Morrison x,x,,y,Hispanic
2013,MN,Mower x,x,,y,Hispanic
2013,MN,Murray x,x,,y,Hispanic
2013,MN,Nicollet x,x,,y,Hispanic
2013,MN,Nobles x,x,,y,Hispanic
2013,MN,Norman x,x,,y,Hispanic
2013,MN,Olmsted x,x,,y,Hispanic
2013,MN,Otter Tail x,x,,y,Hispanic
2013,MN,Pennington x,x,,y,Hispanic
2013,MN,Pine x,x,,y,Hispanic
2013,MN,Pipestone x,x,,y,Hispanic
2013,MN,Polk x,x,,y,Hispanic
2013,MN,Pope x,x,,y,Hispanic
2013,MN,Ramsey x,x,40.8,y,Hispanic
2013,MN,Red Lake x,x,,y,Hispanic
2013,MN,Redwood x,x,,y,Hispanic
2013,MN,Renville x,x,,y,Hispanic
2013,MN,Rice x,x,11.4,y,Hispanic
2013,MN,Rock x,x,,y,Hispanic
2013,MN,Roseau x,x,,y,Hispanic
2013,MN,St. Louis x,x,,y,Hispanic
2013,MN,Scott x,x,48.5,y,Hispanic
2013,MN,Sherburne x,x,143.4,y,Hispanic
2013,MN,Sibley x,x,,y,Hispanic
2013,MN,Stearns x,x,,y,Hispanic
2013,MN,Steele x,x,,y,Hispanic
2013,MN,Stevens x,x,,y,Hispanic
2013,MN,Swift x,x,,y,Hispanic
2013,MN,Todd x,x,,y,Hispanic
2013,MN,Traverse x,x,,y,Hispanic
2013,MN,Wabasha x,x,,y,Hispanic
2013,MN,Wadena x,x,,y,Hispanic
2013,MN,Waseca x,x,,y,Hispanic
2013,MN,Washington x,x,35.2,y,Hispanic
2013,MN,Watonwan x,x,,y,Hispanic
2013,MN,Wilkin x,x,,y,Hispanic
2013,MN,Winona x,x,,y,Hispanic
2013,MN,Wright x,x,34.4,y,Hispanic
2013,MN,Yellow Medicine x,x,,y,Hispanic
2013,MN,Aitkin x,x,,Male,Hispanic
2013,MN,Anoka x,x,33.7,Male,Hispanic
2013,MN,Becker x,x,,Male,Hispanic
2013,MN,Beltrami x,x,,Male,Hispanic
2013,MN,Benton x,x,,Male,Hispanic
2013,MN,Big Stone x,x,,Male,Hispanic
2013,MN,Blue Earth x,x,,Male,Hispanic
2013,MN,Brown x,x,,Male,Hispanic
2013,MN,Carlton x,x,,Male,Hispanic
2013,MN,Carver x,x,70.6,Male,Hispanic
2013,MN,Cass x,x,,Male,Hispanic
2013,MN,Chippewa x,x,,Male,Hispanic
2013,MN,Chisago x,x,,Male,Hispanic
2013,MN,Clay x,x,,Male,Hispanic
2013,MN,Clearwater x,x,,Male,Hispanic
2013,MN,Cook x,x,,Male,Hispanic
2013,MN,Cottonwood x,x,,Male,Hispanic
2013,MN,Crow Wing x,x,,Male,Hispanic
2013,MN,Dakota x,x,47.1,Male,Hispanic
2013,MN,Dodge x,x,,Male,Hispanic
2013,MN,Douglas x,x,,Male,Hispanic
2013,MN,Faribault x,x,,Male,Hispanic
2013,MN,Fillmore x,x,,Male,Hispanic
2013,MN,Freeborn x,x,,Male,Hispanic
2013,MN,Goodhue x,x,,Male,Hispanic
2013,MN,Grant x,x,,Male,Hispanic
2013,MN,Hennepin x,x,82.8,Male,Hispanic
2013,MN,Houston x,x,,Male,Hispanic
2013,MN,Hubbard x,x,,Male,Hispanic
2013,MN,Isanti x,x,,Male,Hispanic
2013,MN,Itasca x,x,,Male,Hispanic
2013,MN,Jackson x,x,,Male,Hispanic
2013,MN,Kanabec x,x,,Male,Hispanic
2013,MN,Kandiyohi x,x,,Male,Hispanic
2013,MN,Kittson x,x,,Male,Hispanic
2013,MN,Koochiching x,x,,Male,Hispanic
2013,MN,Lac qui Parle x,x,,Male,Hispanic
2013,MN,Lake x,x,,Male,Hispanic
2013,MN,Lake of the Woods x,x,,Male,Hispanic
2013,MN,Le Sueur x,x,,Male,Hispanic
2013,MN,Lincoln x,x,,Male,Hispanic
2013,MN,Lyon x,x,,Male,Hispanic
2013,MN,McLeod x,x,,Male,Hispanic
2013,MS,Mississippi,State,,y,Hispanic
2013,MN,Mahnomen x,x,,Male,Hispanic
2013,MN,Marshall x,x,,Male,Hispanic
2013,MN,Martin x,x,,Male,Hispanic
2013,MN,Meeker x,x,,Male,Hispanic
2013,MN,Mille Lacs x,x,,Male,Hispanic
2013,MN,Morrison x,x,,Male,Hispanic
2013,MN,Mower x,x,,Male,Hispanic
2013,MN,Murray x,x,,Male,Hispanic
2013,MN,Nicollet x,x,,Male,Hispanic
2013,MN,Nobles x,x,,Male,Hispanic
2013,MN,Norman x,x,,Male,Hispanic
2013,MN,Olmsted x,x,,Male,Hispanic
2013,MN,Otter Tail x,x,,Male,Hispanic
2013,MN,Pennington x,x,,Male,Hispanic
2013,MN,Pine x,x,,Male,Hispanic
2013,MN,Pipestone x,x,,Male,Hispanic
2013,MN,Polk x,x,,Male,Hispanic
2013,MN,Pope x,x,,Male,Hispanic
2013,MN,Ramsey x,x,34.7,Male,Hispanic
2013,MN,Red Lake x,x,,Male,Hispanic
2013,MN,Redwood x,x,,Male,Hispanic
2013,MN,Renville x,x,,Male,Hispanic
2013,MS,Mississippi,State,,Male,Hispanic
2013,MN,Rice x,x,,Male,Hispanic
2013,MN,Rock x,x,,Male,Hispanic
2013,MN,Roseau x,x,,Male,Hispanic
2013,MN,St. Louis x,x,,Male,Hispanic
2013,MN,Scott x,x,57,Male,Hispanic
2013,MN,Sherburne x,x,31.3,Male,Hispanic
2013,MN,Sibley x,x,,Male,Hispanic
2013,MN,Stearns x,x,,Male,Hispanic
2013,MN,Steele x,x,,Male,Hispanic
2013,MN,Stevens x,x,,Male,Hispanic
2013,MN,Swift x,x,,Male,Hispanic
2013,MN,Todd x,x,,Male,Hispanic
2013,MN,Traverse x,x,,Male,Hispanic
2013,MN,Wabasha x,x,,Male,Hispanic
2013,MN,Wadena x,x,,Male,Hispanic
2013,MN,Waseca x,x,,Male,Hispanic
2013,MN,Washington x,x,,Male,Hispanic
2013,MN,Watonwan x,x,,Male,Hispanic
2013,MN,Wilkin x,x,,Male,Hispanic
2013,MN,Winona x,x,,Male,Hispanic
2013,MN,Wright x,x,60.9,Male,Hispanic
2013,MN,Yellow Medicine x,x,,Male,Hispanic
2013,MN,Aitkin x,x,,Female,Hispanic
2013,MN,Anoka x,x,38.6,Female,Hispanic
2013,MN,Becker x,x,,Female,Hispanic
2013,MN,Beltrami x,x,,Female,Hispanic
2013,MN,Benton x,x,,Female,Hispanic
2013,MN,Big Stone x,x,,Female,Hispanic
2013,MN,Blue Earth x,x,,Female,Hispanic
2013,MN,Brown x,x,,Female,Hispanic
2013,MN,Carlton x,x,,Female,Hispanic
2013,MN,Carver x,x,,Female,Hispanic
2013,MN,Cass x,x,,Female,Hispanic
2013,MN,Chippewa x,x,,Female,Hispanic
2013,MN,Chisago x,x,,Female,Hispanic
2013,MN,Clay x,x,,Female,Hispanic
2013,MN,Clearwater x,x,,Female,Hispanic
2013,MN,Cook x,x,,Female,Hispanic
2013,MN,Cottonwood x,x,,Female,Hispanic
2013,MN,Crow Wing x,x,,Female,Hispanic
2013,MN,Dakota x,x,48.1,Female,Hispanic
2013,MN,Dodge x,x,,Female,Hispanic
2013,MN,Douglas x,x,,Female,Hispanic
2013,MN,Faribault x,x,,Female,Hispanic
2013,MN,Fillmore x,x,,Female,Hispanic
2013,MS,Mississippi,State,,Female,Hispanic
2013,MN,Freeborn x,x,,Female,Hispanic
2013,MN,Goodhue x,x,,Female,Hispanic
2013,MN,Grant x,x,,Female,Hispanic
2013,MN,Hennepin x,x,38.1,Female,Hispanic
2013,MN,Houston x,x,,Female,Hispanic
2013,MN,Hubbard x,x,,Female,Hispanic
2013,MN,Isanti x,x,,Female,Hispanic
2013,MN,Itasca x,x,,Female,Hispanic
2013,MN,Jackson x,x,,Female,Hispanic
2013,MN,Kanabec x,x,,Female,Hispanic
2013,MN,Kandiyohi x,x,,Female,Hispanic
2013,MN,Kittson x,x,,Female,Hispanic
2013,MN,Koochiching x,x,,Female,Hispanic
2013,MN,Lac qui Parle x,x,,Female,Hispanic
2013,MN,Lake x,x,,Female,Hispanic
2013,MN,Lake of the Woods x,x,,Female,Hispanic
2013,MN,Le Sueur x,x,,Female,Hispanic
2013,MN,Lincoln x,x,,Female,Hispanic
2013,MN,Lyon x,x,,Female,Hispanic
2013,MN,McLeod x,x,,Female,Hispanic
2013,MN,Mahnomen x,x,,Female,Hispanic
2013,MN,Marshall x,x,,Female,Hispanic
2013,MN,Martin x,x,,Female,Hispanic
2013,MN,Meeker x,x,,Female,Hispanic
2013,MN,Mille Lacs x,x,,Female,Hispanic
2013,MN,Morrison x,x,,Female,Hispanic
2013,MN,Mower x,x,,Female,Hispanic
2013,MN,Murray x,x,,Female,Hispanic
2013,MN,Nicollet x,x,,Female,Hispanic
2013,MN,Nobles x,x,,Female,Hispanic
2013,MN,Norman x,x,,Female,Hispanic
2013,MN,Olmsted x,x,,Female,Hispanic
2013,MN,Otter Tail x,x,,Female,Hispanic
2013,MN,Pennington x,x,,Female,Hispanic
2013,MN,Pine x,x,,Female,Hispanic
2013,MN,Pipestone x,x,,Female,Hispanic
2013,MN,Polk x,x,,Female,Hispanic
2013,MN,Pope x,x,,Female,Hispanic
2013,MN,Ramsey x,x,41.8,Female,Hispanic
2013,MN,Red Lake x,x,,Female,Hispanic
2013,MN,Redwood x,x,,Female,Hispanic
2013,MN,Renville x,x,,Female,Hispanic
2013,MN,Rice x,x,,Female,Hispanic
2013,MN,Rock x,x,,Female,Hispanic
2013,MT,Montana,State,69,y,y
2013,MN,Roseau x,x,,Female,Hispanic
2013,MN,St. Louis x,x,,Female,Hispanic
